"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
81,FALSE,0.859550482632284,0.622950660594443,0.718812090467132,0.509676956032615,0.48421052631579,0.953413654618474,0.480166279151694,0.189965825000259,0.494398647220461,-0.0137038108428881,0.105263157894737,0.883534136546185,0.379384203480589,0.432984835594184,6.37051010131836
82,FALSE,0.926048051856549,0.74778342571326,0.790741915028535,0.625637200938457,0.628070175438596,0.953413654618474,0.605439301063905,0.164570964812551,0.479391249207356,-0.0634726582903358,0.0350877192982456,0.923694779116466,0.320608750792644,0.583212460900709,6.41441178321838
83,FALSE,0.915493553160009,0.716876900681514,0.732445571760727,0.532996468782231,0.512280701754386,0.952610441767068,0.537941238638766,0.223307482872391,0.521982667512154,0.0559367484608488,0.140350877192982,0.903614457831325,0.377552314521243,0.493569417809123,6.30708599090576
84,FALSE,0.846628619742127,0.5839934751246,0.684168251955189,0.433900747973166,0.424561403508772,0.943775100401606,0.559571619812584,0.168666454916218,0.497674910166984,-0.00627921596862586,0.087719298245614,0.907630522088353,0.287056999929543,0.415327020208383,6.27735304832458
85,FALSE,0.817501585288522,0.515683261043021,0.643563728598605,0.354075865960534,0.347368421052632,0.939759036144578,0.497076023391813,0.187368587222599,0.503699006552526,0.0105154783459522,0.087719298245614,0.919678714859438,0.320425561896709,0.328314673820422,6.33107304573059
86,FALSE,0.914563517226802,0.717646141184783,0.727034453603889,0.528134664971227,0.498245614035088,0.955823293172691,0.493482702740788,0.198544708362251,0.469351088564785,-0.0855887062306753,0.0350877192982456,0.903614457831325,0.421080814486014,0.519101432822532,6.22797513008118
87,FALSE,0.716437680546748,0.353979994418748,0.53857535404777,0.14656943853503,0.105263157894737,0.971887550200803,0.568519692806313,0.159981275382496,0.488902980342422,-0.0304641783104673,0.0701754385964912,0.907630522088353,0.147917987740435,0.193998719036252,6.53034496307373
88,FALSE,0.890255759881633,0.68277740466858,0.730839146057916,0.523734364844975,0.512280701754386,0.949397590361446,0.62143310082435,0.143043543317602,0.467343056436271,-0.0896517247422323,0.0350877192982456,0.899598393574297,0.268822659057283,0.539733861350977,6.08520698547363
89,FALSE,0.875699288381597,0.656146692899532,0.699556119213697,0.460501186352678,0.456140350877193,0.942971887550201,0.551257662227859,0.1673496571341,0.47283872331431,-0.0664505544645704,0.0701754385964912,0.875502008032129,0.324441626153738,0.488797035765432,6.06028890609741
90,FALSE,0.880701754385965,0.646658317506864,0.706573663073346,0.47130690967474,0.470175438596491,0.942971887550201,0.493482702740789,0.223426134896994,0.511731135066582,0.0361305901037296,0.087719298245614,0.93574297188755,0.387219051645177,0.42323218260987,5.98834180831909
91,FALSE,0.816289720284648,0.593185410838128,0.688184316212217,0.45360844632276,0.424561403508772,0.951807228915663,0.519904178115972,0.200783125795878,0.510462904248573,0.0287233681212977,0.105263157894737,0.91566265060241,0.296385542168675,0.39240228504225,6.17435598373413
92,FALSE,0.892200380469246,0.684300195783615,0.713189600507292,0.482387984862495,0.48421052631579,0.942168674698795,0.489255266680758,0.200411373026499,0.527266962587191,0.0789720995456289,0.12280701754386,0.931726907630522,0.402945113788488,0.483888822757116,6.83525896072388
93,FALSE,0.850137391671952,0.5836739501096,0.672733037412809,0.400918684929624,0.410526315789474,0.934939759036145,0.490523497498768,0.208552365492159,0.493130416402452,-0.0157030005048228,0.12280701754386,0.863453815261044,0.359613894173184,0.37512158461744,6.94589710235596
94,FALSE,0.912759811174523,0.747318777041868,0.773895582329317,0.591237695011269,0.6,0.947791164658635,0.502219403931517,0.180334095529752,0.478123018389347,-0.0600579515263498,0.0526315789473684,0.903614457831325,0.410540407243007,0.566984681512116,6.78775405883789
95,FALSE,0.881716339040373,0.657444819614822,0.733840625660537,0.516023619565708,0.526315789473684,0.94136546184739,0.485661946029733,0.180155452011116,0.486155146903403,-0.0408882302184713,0.0526315789473684,0.919678714859438,0.396054393010641,0.477289367603706,6.9897768497467
96,FALSE,0.861185091242163,0.650472222129566,0.697061931938279,0.482109145497058,0.435087719298246,0.959036144578313,0.504685408299866,0.189354097917368,0.477383217078842,-0.0681753562855982,0.0350877192982456,0.919678714859438,0.356499682942296,0.461118124212199,7.16752290725708
